tripId,type,odometer,batteryVoltage,batteryCurrent,wheelRpm,throttle,timestamp,underVoltageLimit,overVoltageLimit,date,time
55.0,1,6686.0,66.35,0.0,0.0,0.0,2020-09-25 12:07:51,54.0,68.0,2020-09-25,12:07:51
55.0,1,6686.0,66.35,0.0,0.0,0.0,2020-09-25 12:08:26,54.0,68.0,2020-09-25,12:08:26
55.0,1,6686.0,66.35,0.0,0.0,0.0,2020-09-25 12:08:29,54.0,68.0,2020-09-25,12:08:29
4.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 09:50:53,42.0,60.0,2020-09-24,09:50:53
4.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:50:52,42.0,60.0,2020-09-24,09:50:52
4.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:50:58,42.0,60.0,2020-09-24,09:50:58
4.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 09:51:05,42.0,60.0,2020-09-24,09:51:05
6.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:02:54,42.0,60.0,2020-09-24,10:02:54
6.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:02:55,42.0,60.0,2020-09-24,10:02:55
7.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:03:29,42.0,60.0,2020-09-24,10:03:29
10.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:08:38,42.0,60.0,2020-09-24,10:08:38
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:20:58,42.0,75.0,2020-09-24,13:20:58
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:20:51,42.0,75.0,2020-09-24,13:20:51
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:20:57,42.0,75.0,2020-09-24,13:20:57
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:20:54,42.0,75.0,2020-09-24,13:20:54
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:21:51,42.0,75.0,2020-09-24,13:21:51
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:21:52,42.0,75.0,2020-09-24,13:21:52
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:21:50,42.0,75.0,2020-09-24,13:21:50
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:21:56,42.0,75.0,2020-09-24,13:21:56
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:21:11,42.0,75.0,2020-09-24,13:21:11
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:21:17,42.0,75.0,2020-09-24,13:21:17
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:21:04,42.0,75.0,2020-09-24,13:21:04
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:21:20,42.0,75.0,2020-09-24,13:21:20
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:21,54.0,68.0,2020-09-24,13:27:21
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:23,54.0,68.0,2020-09-24,13:27:23
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:15,54.0,68.0,2020-09-24,13:27:15
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:18,54.0,68.0,2020-09-24,13:27:18
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:20,54.0,68.0,2020-09-24,13:27:20
42.0,1,619.0,67.04,0.0,0.0,0.0,2020-09-24 13:27:35,54.0,68.0,2020-09-24,13:27:35
42.0,1,619.0,67.04,0.0,0.0,0.0,2020-09-24 13:27:38,54.0,68.0,2020-09-24,13:27:38
42.0,1,619.0,67.04,0.0,0.0,0.0,2020-09-24 13:27:43,54.0,68.0,2020-09-24,13:27:43
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:41,54.0,68.0,2020-09-24,13:27:41
42.0,1,619.0,67.04,0.0,0.0,0.0,2020-09-24 13:27:29,54.0,68.0,2020-09-24,13:27:29
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:34,54.0,68.0,2020-09-24,13:27:34
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:28,54.0,68.0,2020-09-24,13:27:28
42.0,1,619.0,67.04,0.0,0.0,0.0,2020-09-24 13:27:46,54.0,68.0,2020-09-24,13:27:46
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:50,54.0,68.0,2020-09-24,13:27:50
42.0,1,619.0,66.93,0.0,0.0,0.0,2020-09-24 13:27:54,54.0,68.0,2020-09-24,13:27:54
47.0,1,929.0,66.93,0.0,0.0,0.0,2020-09-24 14:40:09,54.0,68.0,2020-09-24,14:40:09
47.0,1,929.0,67.04,0.0,0.0,0.0,2020-09-24 14:40:13,54.0,68.0,2020-09-24,14:40:13
47.0,1,929.0,67.04,0.0,0.0,0.0,2020-09-24 14:40:22,54.0,68.0,2020-09-24,14:40:22
47.0,1,929.0,67.04,0.0,0.0,0.0,2020-09-24 14:40:26,54.0,68.0,2020-09-24,14:40:26
50.0,1,3397.0,66.93,0.0,0.0,0.0,2020-09-25 07:46:04,54.0,68.0,2020-09-25,07:46:04
50.0,1,3397.0,66.93,0.0,0.0,0.0,2020-09-25 07:46:06,54.0,68.0,2020-09-25,07:46:06
50.0,1,3460.0,66.93,0.0,0.0,0.0,2020-09-25 07:46:27,54.0,68.0,2020-09-25,07:46:27
50.0,1,3460.0,66.93,0.0,0.0,0.0,2020-09-25 07:46:25,54.0,68.0,2020-09-25,07:46:25
50.0,1,3440.0,66.93,0.0,598.0,0.0,2020-09-25 07:46:15,54.0,68.0,2020-09-25,07:46:15
55.0,1,8775.0,61.06,27.8,288.0,73.0,2020-09-25 12:14:23,54.0,68.0,2020-09-25,12:14:23
55.0,1,8796.0,64.97,12.64,367.0,45.0,2020-09-25 12:14:27,54.0,68.0,2020-09-25,12:14:27
55.0,1,8718.0,65.09,0.0,441.0,0.0,2020-09-25 12:14:11,54.0,68.0,2020-09-25,12:14:11
55.0,1,8627.0,61.18,27.8,446.0,100.0,2020-09-25 12:13:59,54.0,68.0,2020-09-25,12:13:59
55.0,1,8582.0,62.9,5.78,372.0,60.0,2020-09-25 12:13:52,54.0,68.0,2020-09-25,12:13:52
55.0,1,8541.0,61.41,26.0,325.0,64.0,2020-09-25 12:13:45,54.0,68.0,2020-09-25,12:13:45
55.0,1,8465.0,61.52,24.2,556.0,100.0,2020-09-25 12:13:34,54.0,68.0,2020-09-25,12:13:34
55.0,1,8482.0,61.75,23.48,551.0,100.0,2020-09-25 12:13:36,54.0,68.0,2020-09-25,12:13:36
55.0,1,8356.0,61.52,27.44,509.0,100.0,2020-09-25 12:13:21,54.0,68.0,2020-09-25,12:13:21
55.0,1,8429.0,61.98,23.48,551.0,100.0,2020-09-25 12:13:30,54.0,68.0,2020-09-25,12:13:30
55.0,1,8398.0,61.87,22.38,519.0,89.0,2020-09-25 12:13:26,54.0,68.0,2020-09-25,12:13:26
55.0,1,8414.0,59.31,24.58,540.0,92.0,2020-09-25 12:13:28,54.0,68.0,2020-09-25,12:13:28
55.0,1,7475.0,61.18,27.8,388.0,100.0,2020-09-25 12:11:01,54.0,68.0,2020-09-25,12:11:01
55.0,1,7519.0,63.59,12.28,488.0,74.0,2020-09-25 12:11:07,54.0,68.0,2020-09-25,12:11:07
55.0,1,7503.0,61.06,27.8,472.0,100.0,2020-09-25 12:11:05,54.0,68.0,2020-09-25,12:11:05
55.0,1,7436.0,65.43,6.14,315.0,24.0,2020-09-25 12:10:51,54.0,68.0,2020-09-25,12:10:51
55.0,1,7447.0,61.87,16.96,136.0,39.0,2020-09-25 12:10:55,54.0,68.0,2020-09-25,12:10:55
55.0,1,7457.0,61.29,27.8,283.0,100.0,2020-09-25 12:10:58,54.0,68.0,2020-09-25,12:10:58
55.0,1,7400.0,63.02,15.52,441.0,72.0,2020-09-25 12:10:45,54.0,68.0,2020-09-25,12:10:45
55.0,1,7431.0,65.32,0.0,341.0,7.0,2020-09-25 12:10:50,54.0,68.0,2020-09-25,12:10:50
55.0,1,7393.0,62.1,11.92,441.0,78.0,2020-09-25 12:10:44,54.0,68.0,2020-09-25,12:10:44
55.0,1,7301.0,61.64,23.84,477.0,86.0,2020-09-25 12:10:31,54.0,68.0,2020-09-25,12:10:31
55.0,1,7345.0,61.52,27.44,477.0,92.0,2020-09-25 12:10:37,54.0,68.0,2020-09-25,12:10:37
55.0,1,7367.0,65.32,0.0,420.0,0.0,2020-09-25 12:10:40,54.0,68.0,2020-09-25,12:10:40
55.0,1,7234.0,62.9,14.08,462.0,100.0,2020-09-25 12:10:22,54.0,68.0,2020-09-25,12:10:22
55.0,1,7157.0,62.21,20.94,404.0,97.0,2020-09-25 12:10:11,54.0,68.0,2020-09-25,12:10:11
55.0,1,7171.0,62.9,14.44,430.0,93.0,2020-09-25 12:10:13,54.0,68.0,2020-09-25,12:10:13
55.0,1,7164.0,62.56,20.22,420.0,100.0,2020-09-25 12:10:12,54.0,68.0,2020-09-25,12:10:12
55.0,1,9179.0,62.44,18.78,530.0,92.0,2020-09-25 12:15:27,54.0,68.0,2020-09-25,12:15:27
55.0,1,9147.0,61.06,28.16,488.0,97.0,2020-09-25 12:15:23,54.0,68.0,2020-09-25,12:15:23
55.0,1,9091.0,65.43,0.0,210.0,0.0,2020-09-25 12:15:13,54.0,68.0,2020-09-25,12:15:13
55.0,1,9112.0,61.29,27.8,341.0,96.0,2020-09-25 12:15:18,54.0,68.0,2020-09-25,12:15:18
55.0,1,9124.0,61.18,27.8,409.0,85.0,2020-09-25 12:15:20,54.0,68.0,2020-09-25,12:15:20
55.0,1,9079.0,64.86,2.52,341.0,48.0,2020-09-25 12:15:10,54.0,68.0,2020-09-25,12:15:10
55.0,1,9042.0,62.9,20.22,388.0,67.0,2020-09-25 12:15:03,54.0,68.0,2020-09-25,12:15:03
55.0,1,9053.0,65.32,0.0,378.0,0.0,2020-09-25 12:15:05,54.0,68.0,2020-09-25,12:15:05
55.0,1,9011.0,63.48,6.14,404.0,63.0,2020-09-25 12:14:58,54.0,68.0,2020-09-25,12:14:58
55.0,1,8968.0,64.86,6.14,514.0,68.0,2020-09-25 12:14:52,54.0,68.0,2020-09-25,12:14:52
55.0,1,8983.0,63.94,13.0,477.0,71.0,2020-09-25 12:14:54,54.0,68.0,2020-09-25,12:14:54
55.0,1,8944.0,61.29,27.44,467.0,100.0,2020-09-25 12:14:49,54.0,68.0,2020-09-25,12:14:49
55.0,1,8835.0,60.95,27.44,425.0,100.0,2020-09-25 12:14:34,54.0,68.0,2020-09-25,12:14:34
55.0,1,8822.0,61.06,27.8,383.0,100.0,2020-09-25 12:14:32,54.0,68.0,2020-09-25,12:14:32
55.0,1,7145.0,64.51,2.88,404.0,77.0,2020-09-25 12:10:09,54.0,68.0,2020-09-25,12:10:09
55.0,1,7103.0,63.97,27.8,252.0,98.0,2020-09-25 12:10:02,54.0,68.0,2020-09-25,12:10:02
55.0,1,7138.0,64.17,5.4,404.0,85.0,2020-09-25 12:10:08,54.0,68.0,2020-09-25,12:10:08
55.0,1,7113.0,62.21,26.36,351.0,88.0,2020-09-25 12:10:04,54.0,68.0,2020-09-25,12:10:04
55.0,1,7094.0,65.43,0.0,194.0,0.0,2020-09-25 12:09:59,54.0,68.0,2020-09-25,12:09:59
55.0,1,7091.0,65.32,0.0,257.0,0.0,2020-09-25 12:09:58,54.0,68.0,2020-09-25,12:09:58
55.0,1,7025.0,62.67,16.6,425.0,100.0,2020-09-25 12:09:44,54.0,68.0,2020-09-25,12:09:44
55.0,1,7038.0,65.2,0.68,446.0,80.0,2020-09-25 12:09:46,54.0,68.0,2020-09-25,12:09:46
55.0,1,6963.0,65.43,0.36,346.0,57.0,2020-09-25 12:09:34,54.0,68.0,2020-09-25,12:09:34
55.0,1,6968.0,62.21,22.74,351.0,88.0,2020-09-25 12:09:35,54.0,68.0,2020-09-25,12:09:35
55.0,1,6932.0,63.13,20.94,372.0,82.0,2020-09-25 12:09:29,54.0,68.0,2020-09-25,12:09:29
55.0,1,6921.0,63.25,13.72,346.0,78.0,2020-09-25 12:09:27,54.0,68.0,2020-09-25,12:09:27
55.0,1,6927.0,62.1,19.5,351.0,88.0,2020-09-25 12:09:28,54.0,68.0,2020-09-25,12:09:28
55.0,1,6863.0,65.55,0.0,278.0,0.0,2020-09-25 12:09:14,54.0,68.0,2020-09-25,12:09:14
55.0,1,6853.0,64.17,8.3,341.0,71.0,2020-09-25 12:09:12,54.0,68.0,2020-09-25,12:09:12
55.0,1,7880.0,61.18,27.44,320.0,80.0,2020-09-25 12:12:11,54.0,68.0,2020-09-25,12:12:11
55.0,1,7919.0,61.41,27.08,420.0,83.0,2020-09-25 12:12:17,54.0,68.0,2020-09-25,12:12:17
55.0,1,7900.0,63.02,15.16,393.0,66.0,2020-09-25 12:12:14,54.0,68.0,2020-09-25,12:12:14
55.0,1,7848.0,64.74,4.68,199.0,30.0,2020-09-25 12:12:03,54.0,68.0,2020-09-25,12:12:03
55.0,1,7858.0,64.28,3.6,241.0,37.0,2020-09-25 12:12:06,54.0,68.0,2020-09-25,12:12:06
55.0,1,7845.0,64.17,6.14,147.0,29.0,2020-09-25 12:12:02,54.0,68.0,2020-09-25,12:12:02
55.0,1,7877.0,63.94,6.14,320.0,46.0,2020-09-25 12:12:10,54.0,68.0,2020-09-25,12:12:10
55.0,1,7833.0,65.32,1.08,183.0,11.0,2020-09-25 12:11:55,54.0,68.0,2020-09-25,12:11:55
55.0,1,7778.0,63.25,13.0,546.0,83.0,2020-09-25 12:11:46,54.0,68.0,2020-09-25,12:11:46
55.0,1,7728.0,61.64,23.12,556.0,100.0,2020-09-25 12:11:40,54.0,68.0,2020-09-25,12:11:40
55.0,1,7669.0,61.29,26.72,493.0,100.0,2020-09-25 12:11:33,54.0,68.0,2020-09-25,12:11:33
55.0,1,7702.0,63.74,25.28,535.0,100.0,2020-09-25 12:11:37,54.0,68.0,2020-09-25,12:11:37
55.0,1,7575.0,65.43,0.0,199.0,46.0,2020-09-25 12:11:18,54.0,68.0,2020-09-25,12:11:18
55.0,1,8312.0,62.33,23.84,388.0,70.0,2020-09-25 12:13:15,54.0,68.0,2020-09-25,12:13:15
55.0,1,8229.0,61.18,27.8,462.0,100.0,2020-09-25 12:13:03,54.0,68.0,2020-09-25,12:13:03
55.0,1,8260.0,65.2,0.36,446.0,24.0,2020-09-25 12:13:07,54.0,68.0,2020-09-25,12:13:07
55.0,1,8140.0,61.29,27.44,315.0,100.0,2020-09-25 12:12:50,54.0,68.0,2020-09-25,12:12:50
55.0,1,8125.0,61.18,27.44,236.0,100.0,2020-09-25 12:12:47,54.0,68.0,2020-09-25,12:12:47
55.0,1,8037.0,60.95,27.8,488.0,100.0,2020-09-25 12:12:34,54.0,68.0,2020-09-25,12:12:34
55.0,1,7955.0,61.06,27.44,472.0,100.0,2020-09-25 12:12:22,54.0,68.0,2020-09-25,12:12:22
55.0,1,7986.0,65.32,0.0,462.0,10.0,2020-09-25 12:12:26,54.0,68.0,2020-09-25,12:12:26
55.0,1,6844.0,62.33,21.66,320.0,82.0,2020-09-25 12:09:10,54.0,68.0,2020-09-25,12:09:10
55.0,1,6834.0,61.75,27.44,246.0,82.0,2020-09-25 12:09:08,54.0,68.0,2020-09-25,12:09:08
55.0,1,6716.0,63.94,17.34,278.0,61.0,2020-09-25 12:08:39,54.0,68.0,2020-09-25,12:08:39
55.0,1,6703.0,65.55,1.8,231.0,42.0,2020-09-25 12:08:36,54.0,68.0,2020-09-25,12:08:36
55.0,1,7893.0,62.67,21.3,383.0,66.0,2020-09-25 12:12:13,54.0,68.0,2020-09-25,12:12:13
8.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:05:06,42.0,60.0,2020-09-24,10:05:06
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:08,42.0,60.0,2020-09-24,10:05:08
8.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:04:56,42.0,60.0,2020-09-24,10:04:56
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:04:53,42.0,60.0,2020-09-24,10:04:53
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:17,42.0,60.0,2020-09-24,10:05:17
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:15,42.0,60.0,2020-09-24,10:05:15
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:04:43,42.0,60.0,2020-09-24,10:04:43
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:20:30,42.0,75.0,2020-09-24,13:20:30
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:20:46,42.0,75.0,2020-09-24,13:20:46
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:20:43,42.0,75.0,2020-09-24,13:20:43
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:20:39,42.0,75.0,2020-09-24,13:20:39
42.0,1,365.0,66.93,0.36,147.0,26.0,2020-09-24 13:24:33,54.0,68.0,2020-09-24,13:24:33
42.0,1,356.0,66.93,0.36,225.0,0.0,2020-09-24 13:24:26,54.0,68.0,2020-09-24,13:24:26
42.0,1,362.0,66.93,0.72,126.0,26.0,2020-09-24 13:24:32,54.0,68.0,2020-09-24,13:24:32
42.0,1,360.0,66.93,0.36,105.0,17.0,2020-09-24 13:24:31,54.0,68.0,2020-09-24,13:24:31
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:25,42.0,75.0,2020-09-24,13:23:25
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:20,42.0,75.0,2020-09-24,13:23:20
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:23:27,42.0,75.0,2020-09-24,13:23:27
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:22,42.0,75.0,2020-09-24,13:23:22
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:24,42.0,75.0,2020-09-24,13:23:24
42.0,1,293.0,66.93,1.08,493.0,100.0,2020-09-24 13:24:12,54.0,68.0,2020-09-24,13:24:12
43.0,1,601.0,66.93,0.36,63.0,10.0,2020-09-24 13:29:50,54.0,68.0,2020-09-24,13:29:50
43.0,1,600.0,66.93,0.0,42.0,0.0,2020-09-24 13:29:48,54.0,68.0,2020-09-24,13:29:48
43.0,1,600.0,67.04,0.0,0.0,0.0,2020-09-24 13:29:45,54.0,68.0,2020-09-24,13:29:45
43.0,1,600.0,66.93,0.0,0.0,0.0,2020-09-24 13:29:36,54.0,68.0,2020-09-24,13:29:36
43.0,1,600.0,66.93,0.0,0.0,0.0,2020-09-24 13:29:34,54.0,68.0,2020-09-24,13:29:34
43.0,1,609.0,66.93,0.36,141.0,11.0,2020-09-24 13:29:54,54.0,68.0,2020-09-24,13:29:54
43.0,1,648.0,66.93,0.0,456.0,0.0,2020-09-24 13:30:06,54.0,68.0,2020-09-24,13:30:06
50.0,1,3479.0,66.93,0.36,367.0,0.0,2020-09-25 07:46:34,54.0,68.0,2020-09-25,07:46:34
50.0,1,3465.0,66.81,0.72,231.0,29.0,2020-09-25 07:46:31,54.0,68.0,2020-09-25,07:46:31
50.0,1,3484.0,66.93,1.08,320.0,0.0,2020-09-25 07:46:36,54.0,68.0,2020-09-25,07:46:36
50.0,1,3706.0,66.58,1.44,556.0,77.0,2020-09-25 07:47:03,54.0,68.0,2020-09-25,07:47:03
50.0,1,3715.0,66.7,1.08,556.0,76.0,2020-09-25 07:47:04,54.0,68.0,2020-09-25,07:47:04
50.0,1,3671.0,66.7,1.08,556.0,77.0,2020-09-25 07:46:59,54.0,68.0,2020-09-25,07:46:59
50.0,1,3554.0,66.58,2.16,210.0,63.0,2020-09-25 07:46:46,54.0,68.0,2020-09-25,07:46:46
50.0,1,3460.0,66.93,0.0,0.0,0.0,2020-09-25 07:46:28,54.0,68.0,2020-09-25,07:46:28
54.0,1,6678.0,66.35,0.0,0.0,0.0,2020-09-25 12:05:25,54.0,68.0,2020-09-25,12:05:25
54.0,1,6678.0,66.47,0.0,0.0,0.0,2020-09-25 12:05:22,54.0,68.0,2020-09-25,12:05:22
54.0,1,6678.0,66.35,0.0,0.0,0.0,2020-09-25 12:05:21,54.0,68.0,2020-09-25,12:05:21
55.0,1,9639.0,65.32,0.0,152.0,0.0,2020-09-25 12:16:46,54.0,68.0,2020-09-25,12:16:46
55.0,1,9634.0,65.32,0.72,204.0,11.0,2020-09-25 12:16:44,54.0,68.0,2020-09-25,12:16:44
55.0,1,9644.0,65.55,0.0,10.0,0.0,2020-09-25 12:16:50,54.0,68.0,2020-09-25,12:16:50
55.0,1,9643.0,65.43,0.36,115.0,0.0,2020-09-25 12:16:48,54.0,68.0,2020-09-25,12:16:48
55.0,1,9581.0,62.67,22.78,105.0,32.0,2020-09-25 12:16:30,54.0,68.0,2020-09-25,12:16:30
55.0,1,9505.0,65.43,0.0,320.0,0.0,2020-09-25 12:16:10,54.0,68.0,2020-09-25,12:16:10
55.0,1,9463.0,65.43,2.52,498.0,60.0,2020-09-25 12:16:03,54.0,68.0,2020-09-25,12:16:03
55.0,1,9412.0,61.06,28.16,504.0,100.0,2020-09-25 12:15:57,54.0,68.0,2020-09-25,12:15:57
55.0,1,9429.0,61.52,25.28,540.0,98.0,2020-09-25 12:15:59,54.0,68.0,2020-09-25,12:15:59
55.0,1,9373.0,65.2,5.04,540.0,60.0,2020-09-25 12:15:52,54.0,68.0,2020-09-25,12:15:52
55.0,1,9304.0,61.64,15.88,546.0,95.0,2020-09-25 12:15:44,54.0,68.0,2020-09-25,12:15:44
55.0,1,9296.0,61.29,26.0,525.0,100.0,2020-09-25 12:15:43,54.0,68.0,2020-09-25,12:15:43
55.0,1,9329.0,64.86,3.24,509.0,80.0,2020-09-25 12:15:47,54.0,68.0,2020-09-25,12:15:47
55.0,1,9272.0,62.9,16.6,451.0,76.0,2020-09-25 12:15:40,54.0,68.0,2020-09-25,12:15:40
55.0,1,9257.0,62.79,22.38,420.0,74.0,2020-09-25 12:15:38,54.0,68.0,2020-09-25,12:15:38
55.0,1,9221.0,65.32,3.6,488.0,36.0,2020-09-25 12:15:32,54.0,68.0,2020-09-25,12:15:32
5.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:51:34,42.0,60.0,2020-09-24,09:51:34
5.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:51:21,42.0,60.0,2020-09-24,09:51:21
5.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:51:27,42.0,60.0,2020-09-24,09:51:27
5.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:51:28,42.0,60.0,2020-09-24,09:51:28
5.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 09:51:35,42.0,60.0,2020-09-24,09:51:35
5.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 09:51:35,42.0,60.0,2020-09-24,09:51:35
8.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:05:34,42.0,60.0,2020-09-24,10:05:34
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:34,42.0,60.0,2020-09-24,10:05:34
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:37,42.0,60.0,2020-09-24,10:05:37
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:26,42.0,60.0,2020-09-24,10:05:26
8.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 10:05:35,42.0,60.0,2020-09-24,10:05:35
8.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:05:43,42.0,60.0,2020-09-24,10:05:43
14.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 11:57:26,42.0,60.0,2020-09-24,11:57:26
38.0,1,11.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:28,42.0,75.0,2020-09-24,13:08:28
38.0,1,10.0,67.04,0.0,120.0,0.0,2020-09-24 13:08:23,42.0,75.0,2020-09-24,13:08:23
38.0,1,11.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:27,42.0,75.0,2020-09-24,13:08:27
38.0,1,20.0,67.04,0.72,441.0,66.0,2020-09-24 13:08:39,42.0,75.0,2020-09-24,13:08:39
38.0,1,11.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:33,42.0,75.0,2020-09-24,13:08:33
38.0,1,11.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:35,42.0,75.0,2020-09-24,13:08:35
38.0,1,11.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:37,42.0,75.0,2020-09-24,13:08:37
38.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:03,42.0,75.0,2020-09-24,13:08:03
38.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:01,42.0,75.0,2020-09-24,13:08:01
38.0,1,0.0,67.04,0.0,0.0,0.0,2020-09-24 13:08:05,42.0,75.0,2020-09-24,13:08:05
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:15:59,42.0,75.0,2020-09-24,13:15:59
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:16:04,42.0,75.0,2020-09-24,13:16:04
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:16:00,42.0,75.0,2020-09-24,13:16:00
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:15:50,42.0,75.0,2020-09-24,13:15:50
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:15:48,42.0,75.0,2020-09-24,13:15:48
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:15:39,42.0,75.0,2020-09-24,13:15:39
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:15:42,42.0,75.0,2020-09-24,13:15:42
39.0,1,20.0,67.04,0.0,0.0,0.0,2020-09-24 13:16:21,42.0,75.0,2020-09-24,13:16:21
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:01,42.0,75.0,2020-09-24,13:23:01
41.0,1,275.0,66.93,0.0,0.0,0.0,2020-09-24 13:23:05,42.0,75.0,2020-09-24,13:23:05
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:23:06,42.0,75.0,2020-09-24,13:23:06
41.0,1,275.0,67.04,0.0,0.0,0.0,2020-09-24 13:22:56,42.0,75.0,2020-09-24,13:22:56
43.0,1,600.0,66.93,0.0,0.0,0.0,2020-09-24 13:28:36,54.0,68.0,2020-09-24,13:28:36
43.0,1,600.0,67.04,0.0,0.0,0.0,2020-09-24 13:28:44,54.0,68.0,2020-09-24,13:28:44
43.0,1,600.0,66.93,0.0,0.0,0.0,2020-09-24 13:28:43,54.0,68.0,2020-09-24,13:28:43
43.0,1,600.0,67.04,0.0,0.0,0.0,2020-09-24 13:28:50,54.0,68.0,2020-09-24,13:28:50
43.0,1,600.0,66.93,0.0,0.0,58.0,2020-09-24 13:28:52,54.0,68.0,2020-09-24,13:28:52
43.0,1,600.0,66.93,0.0,0.0,0.0,2020-09-24 13:28:51,54.0,68.0,2020-09-24,13:28:51
43.0,1,600.0,67.04,0.0,0.0,0.0,2020-09-24 13:28:56,54.0,68.0,2020-09-24,13:28:56
8.0,1,0.0,66.93,0.0,0.0,0.0,2020-09-24 10:04:38,42.0,60.0,2020-09-24,10:04:38
39.0,1,122.0,66.93,0.0,0.0,0.0,2020-09-24 13:17:07,42.0,75.0,2020-09-24,13:17:07
39.0,1,122.0,66.93,0.0,0.0,0.0,2020-09-24 13:17:09,42.0,75.0,2020-09-24,13:17:09
